timestamp,sensor_id,current_pm25,history_count,city,forecast_1h,model_1h,status_1h,forecast_3h,model_3h,status_3h,forecast_6h,model_6h,status_6h
2026-08-20 03:30:00+00:00,4,13.22,15,Nablus,13.00890408510944,lightgbm,ok,14.270565032958984,tft,ok,16.352860839714637,lightgbm,ok
2026-08-20 03:30:00+00:00,5,16.01,15,Nablus,18.321134094226483,lightgbm,ok,15.828396797180176,tft,ok,14.060985640111133,lightgbm,ok
2026-08-20 03:45:00+00:00,1,12.68,16,Tulkarem,20.493125552512005,lightgbm,ok,13.972089767456056,tft,ok,14.67898703592833,lightgbm,ok
2026-08-20 03:45:00+00:00,2,14.03,16,Nablus,13.365833078092852,lightgbm,ok,15.463943481445312,tft,ok,16.958467982880833,lightgbm,ok
2026-08-20 03:45:00+00:00,4,18.25,16,Nablus,13.633638768642443,lightgbm,ok,14.49180507659912,tft,ok,15.98470964990069,lightgbm,ok
2026-08-20 03:45:00+00:00,5,14.47,16,Nablus,21.735507417344152,lightgbm,ok,16.447038650512695,tft,ok,14.418121344166355,lightgbm,ok
2026-08-20 04:00:00+00:00,1,13.11,17,Tulkarem,21.67400150585251,lightgbm,ok,14.238847732543944,tft,ok,14.094863357944387,lightgbm,ok
2026-08-20 04:00:00+00:00,2,15.12,17,Nablus,13.092884444248044,lightgbm,ok,15.962889671325684,tft,ok,16.39621934411864,lightgbm,ok
2026-08-20 04:00:00+00:00,4,17.08,17,Nablus,13.401127694813947,lightgbm,ok,14.964614868164062,tft,ok,15.889083030483244,lightgbm,ok
2026-08-20 04:00:00+00:00,5,14.84,17,Nablus,15.769591504520964,lightgbm,ok,12.376947402954102,tft,ok,13.873356947890702,lightgbm,ok
2026-08-20 04:15:00+00:00,1,13.31,18,Tulkarem,21.402706083080947,lightgbm,ok,14.315509796142578,tft,ok,14.122233830405056,lightgbm,ok
2026-08-20 04:15:00+00:00,2,15.29,18,Nablus,13.86945423611665,lightgbm,ok,16.144454956054688,tft,ok,16.145948027172484,lightgbm,ok
2026-08-20 04:15:00+00:00,4,15.1,18,Nablus,12.996049482926065,lightgbm,ok,14.958292961120604,tft,ok,15.582454768151244,lightgbm,ok
2026-08-20 04:15:00+00:00,5,15.57,18,Nablus,14.61181962258572,lightgbm,ok,12.708281517028809,tft,ok,14.995272913125143,lightgbm,ok
2026-08-20 04:30:00+00:00,1,9.89,19,Tulkarem,16.08157788532399,lightgbm,ok,14.45057773590088,tft,ok,14.089386042978967,lightgbm,ok
2026-08-20 04:30:00+00:00,2,15.93,19,Nablus,14.479100251070289,lightgbm,ok,16.39917755126953,tft,ok,15.404459176673292,lightgbm,ok
2026-08-20 04:30:00+00:00,4,14.42,19,Nablus,14.142373347305533,lightgbm,ok,15.00090789794922,tft,ok,15.298017103053247,lightgbm,ok
2026-08-20 04:30:00+00:00,5,15.01,19,Nablus,15.421705573829913,lightgbm,ok,12.904668807983398,tft,ok,14.70245270007028,lightgbm,ok
2026-08-20 04:45:00+00:00,1,12.02,20,Tulkarem,15.93802527831644,lightgbm,ok,14.507171630859377,tft,ok,13.851427107115176,lightgbm,ok
2026-08-20 04:45:00+00:00,2,15.75,20,Nablus,14.789923620892042,lightgbm,ok,16.79633903503418,tft,ok,15.321774299682817,lightgbm,ok
2026-08-20 04:45:00+00:00,4,14.6,20,Nablus,15.330599476487478,lightgbm,ok,14.574344635009766,tft,ok,15.486699611868406,lightgbm,ok
2026-08-20 04:45:00+00:00,5,14.81,20,Nablus,14.683766634341712,lightgbm,ok,12.69904327392578,tft,ok,14.857226674563249,lightgbm,ok
2026-08-20 05:00:00+00:00,1,12.88,21,Tulkarem,16.052600697843868,lightgbm,ok,15.159374237060549,tft,ok,13.36438110194958,lightgbm,ok
2026-08-20 05:00:00+00:00,2,15.88,21,Nablus,15.02340012968357,lightgbm,ok,16.82533073425293,tft,ok,15.44655082991476,lightgbm,ok
2026-08-20 05:00:00+00:00,4,14.56,21,Nablus,14.646766113769775,lightgbm,ok,14.887353897094728,tft,ok,15.46095567910411,lightgbm,ok
2026-08-20 05:00:00+00:00,5,14.14,21,Nablus,14.778688130850211,lightgbm,ok,12.349164962768556,tft,ok,14.698355479805844,lightgbm,ok
2026-08-20 05:15:00+00:00,1,14.43,22,Tulkarem,16.7706890696659,lightgbm,ok,15.357810974121094,tft,ok,13.310585187840193,lightgbm,ok
2026-08-20 05:15:00+00:00,2,17.36,22,Nablus,15.430984516530945,lightgbm,ok,17.083099365234375,tft,ok,15.50107868343997,lightgbm,ok
2026-08-20 05:15:00+00:00,4,13.62,22,Nablus,14.998971602091196,lightgbm,ok,14.901117324829102,tft,ok,15.254472377947216,lightgbm,ok
2026-08-20 05:15:00+00:00,5,13.2,22,Nablus,15.082473872047215,lightgbm,ok,12.321817398071287,tft,ok,14.704883338739094,lightgbm,ok
2026-08-20 05:30:00+00:00,1,14.66,23,Tulkarem,12.384505008960764,lightgbm,ok,15.15595817565918,tft,ok,13.880783028840906,lightgbm,ok
