sensor_id,city_id,city_name,location_name,pm25,temperature,humidity,no2,o3,aqi,timestamp,missing_flag,sampling_gap_flag,suspicious_value_flag,jump_flag,flatline_flag,possible_drift_flag,overall_quality_flag
1,1,Tulkarem,Tulkarem Munaplicity,14.53,24.14,60.74,12.08,40.64,81,2026-08-06 00:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,14.06,24.11,60.74,12.08,42.77,78,2026-08-06 00:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,14.53,23.81,61.6,12.09,48.2,81,2026-08-06 00:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,14.54,23.69,62.12,12.09,49.95,81,2026-08-06 00:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,14.7,23.69,61.88,12.09,37.6,82,2026-08-06 01:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,14.61,23.74,61.77,12.09,35.38,81,2026-08-06 01:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,14.58,23.76,61.88,12.09,35.55,81,2026-08-06 01:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.01,23.73,62.23,12.1,32.56,89,2026-08-06 01:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.06,23.65,62.27,12.1,33.21,89,2026-08-06 02:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.68,23.55,62.4,12.11,30.48,87,2026-08-06 02:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.89,23.5,62.62,12.1,30.62,88,2026-08-06 02:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.32,23.44,62.73,12.1,32.83,91,2026-08-06 02:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.76,23.41,62.84,12.1,31.63,93,2026-08-06 03:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.58,23.39,62.97,12.1,32.79,92,2026-08-06 03:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.9,23.44,62.81,12.11,32.12,94,2026-08-06 03:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.54,23.53,62.54,12.1,32.09,92,2026-08-06 03:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.15,23.78,61.78,12.09,34.78,96,2026-08-06 04:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.76,24.03,61.08,12.1,36.58,99,2026-08-06 04:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.41,24.26,60.38,12.07,46.31,97,2026-08-06 04:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.65,24.21,60.16,12.07,55.8,92,2026-08-06 04:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.92,24.3,59.84,12.07,58.47,94,2026-08-06 05:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.02,24.87,58.35,12.05,58.32,100,2026-08-06 05:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,22.38,25.17,56.71,12.05,57.35,124,2026-08-06 05:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,21.68,25.56,55.51,12.06,56.73,121,2026-08-06 05:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,22.24,25.99,54.02,12.03,61.47,123,2026-08-06 06:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,22.48,26.11,52.64,12.04,65.48,125,2026-08-06 06:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,20.82,26.76,51.17,12.03,66.29,116,2026-08-06 06:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,20.52,27.1,50.38,12.03,67.63,114,2026-08-06 06:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,24.0,27.41,49.57,12.06,62.44,133,2026-08-06 07:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,23.37,27.41,48.47,12.03,74.22,130,2026-08-06 07:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,21.72,28.02,47.24,12.03,72.01,121,2026-08-06 07:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,21.29,28.26,46.84,12.07,70.21,118,2026-08-06 07:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,21.71,28.66,45.68,12.01,79.04,121,2026-08-06 08:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,20.74,29.56,42.85,11.95,85.25,115,2026-08-06 08:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,19.63,30.15,41.21,11.97,83.29,109,2026-08-06 08:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.44,30.62,39.87,11.99,83.18,102,2026-08-06 08:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.93,30.69,39.89,12.01,82.57,105,2026-08-06 09:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.42,30.92,39.38,12.02,84.84,97,2026-08-06 09:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.69,30.85,40.71,12.05,78.98,98,2026-08-06 09:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.06,31.05,40.99,12.07,67.46,101,2026-08-06 09:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.0,30.44,41.77,12.06,75.25,100,2026-08-06 10:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.22,30.47,42.26,12.04,78.86,101,2026-08-06 10:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.56,30.28,42.86,12.05,75.17,98,2026-08-06 10:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.01,30.31,43.01,12.03,74.34,100,2026-08-06 10:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.3,29.94,43.27,12.04,70.58,96,2026-08-06 11:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.56,30.42,42.57,12.01,69.07,92,2026-08-06 11:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.44,30.34,42.17,12.0,68.43,91,2026-08-06 11:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.15,30.27,41.97,12.02,67.01,90,2026-08-06 11:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.04,30.35,42.11,12.01,68.44,89,2026-08-06 12:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.42,30.26,42.44,12.02,66.53,91,2026-08-06 12:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.39,30.12,43.35,12.05,63.9,91,2026-08-06 12:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.36,30.68,42.04,11.97,66.87,91,2026-08-06 12:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.5,30.24,42.83,12.04,61.66,86,2026-08-06 13:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.84,29.66,44.42,12.06,58.06,88,2026-08-06 13:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.94,29.54,44.85,12.06,59.57,88,2026-08-06 13:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.88,29.73,44.77,12.01,63.21,94,2026-08-06 13:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.51,29.47,44.55,12.02,62.07,86,2026-08-06 14:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.46,29.44,44.58,12.02,62.46,86,2026-08-06 14:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.05,30.01,43.31,11.98,60.16,83,2026-08-06 14:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.01,30.24,43.98,11.99,55.99,83,2026-08-06 14:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.01,30.16,44.76,12.0,59.47,83,2026-08-06 15:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.38,30.46,43.85,12.0,53.89,86,2026-08-06 15:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.16,30.05,45.33,12.01,60.39,84,2026-08-06 15:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,14.81,30.49,44.06,11.99,55.33,82,2026-08-06 15:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.08,29.27,46.33,12.09,50.62,84,2026-08-06 16:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.12,27.28,50.82,12.18,46.2,89,2026-08-06 16:15:00+00:00,False,False,False,True,False,False,SUSPICIOUS
1,1,Tulkarem,Tulkarem Munaplicity,16.63,26.3,53.31,12.16,50.61,92,2026-08-06 16:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.03,25.65,55.24,12.15,47.98,94,2026-08-06 16:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.92,25.35,56.08,12.14,48.02,94,2026-08-06 17:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.72,25.21,56.53,12.12,49.03,93,2026-08-06 17:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.98,25.15,56.92,12.11,49.84,94,2026-08-06 17:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.63,24.99,57.37,12.1,52.86,92,2026-08-06 17:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.61,24.82,57.86,12.1,53.5,92,2026-08-06 18:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.72,24.77,58.39,12.1,54.01,93,2026-08-06 18:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.66,24.61,58.69,12.09,57.95,93,2026-08-06 18:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.59,24.66,58.84,12.08,58.85,92,2026-08-06 18:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.45,24.77,58.74,12.07,59.45,91,2026-08-06 19:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.31,24.66,58.69,12.08,56.83,96,2026-08-06 19:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.55,25.0,58.45,12.08,52.41,98,2026-08-06 19:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.05,25.16,57.73,12.06,53.97,94,2026-08-06 19:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.61,25.13,57.7,12.07,55.13,98,2026-08-06 20:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.3,25.16,57.97,12.09,48.79,102,2026-08-06 20:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.47,25.03,58.1,12.1,47.84,103,2026-08-06 20:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.34,24.89,58.59,12.12,41.79,102,2026-08-06 20:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.66,24.79,58.46,12.1,49.13,98,2026-08-06 21:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.09,24.6,58.51,12.1,51.18,101,2026-08-06 21:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.13,24.46,59.01,12.11,49.28,101,2026-08-06 21:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.54,24.52,59.13,12.1,51.5,97,2026-08-06 21:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.88,24.51,58.92,12.09,54.98,94,2026-08-06 22:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.54,24.57,58.64,12.07,57.11,92,2026-08-06 22:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.83,24.52,58.62,12.08,55.57,93,2026-08-06 22:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.66,24.51,58.68,12.08,57.61,93,2026-08-06 22:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.99,24.4,58.71,12.08,60.58,94,2026-08-06 23:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.49,24.27,58.91,12.08,61.62,97,2026-08-06 23:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.17,24.11,59.3,12.09,59.4,101,2026-08-06 23:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.17,23.98,59.57,12.08,62.71,101,2026-08-06 23:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.46,23.88,59.72,12.08,60.62,103,2026-08-07 00:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,20.51,23.9,59.73,12.08,53.08,114,2026-08-07 00:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,19.17,23.95,59.65,12.08,46.99,107,2026-08-07 00:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,19.56,23.92,59.84,12.1,44.05,109,2026-08-07 00:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,29.14,23.8,60.03,12.1,40.96,162,2026-08-07 01:00:00+00:00,False,False,False,True,False,False,SUSPICIOUS
1,1,Tulkarem,Tulkarem Munaplicity,23.87,23.58,60.71,12.1,38.47,133,2026-08-07 01:30:00+00:00,False,True,False,True,False,False,SUSPICIOUS
1,1,Tulkarem,Tulkarem Munaplicity,22.2,23.48,60.82,12.1,38.17,123,2026-08-07 01:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,21.5,23.46,60.72,12.1,39.61,119,2026-08-07 02:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,20.93,23.41,60.73,12.09,40.82,116,2026-08-07 02:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,21.03,23.34,60.93,12.1,40.39,117,2026-08-07 02:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,21.27,23.32,61.04,12.1,40.85,118,2026-08-07 02:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,21.97,23.26,61.09,12.09,42.02,122,2026-08-07 03:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,22.33,23.21,61.1,12.09,42.83,124,2026-08-07 03:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,22.36,23.22,61.09,12.09,45.91,124,2026-08-07 03:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,22.3,23.34,60.61,12.09,49.46,124,2026-08-07 03:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,23.06,23.59,59.83,12.08,50.28,128,2026-08-07 04:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,22.91,23.9,58.86,12.06,52.74,127,2026-08-07 04:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,23.27,24.27,57.76,12.06,53.99,129,2026-08-07 04:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,23.03,24.54,57.21,12.05,62.83,128,2026-08-07 04:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,22.39,24.89,56.49,12.05,67.53,124,2026-08-07 05:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,22.42,24.96,56.08,12.06,71.61,124,2026-08-07 05:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,21.84,25.14,55.71,12.06,71.87,121,2026-08-07 05:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,20.05,25.28,54.59,12.05,74.57,111,2026-08-07 05:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.62,25.8,53.33,12.04,75.21,103,2026-08-07 06:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.98,26.17,52.45,12.02,80.25,100,2026-08-07 06:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.32,26.68,50.81,12.0,81.56,102,2026-08-07 06:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,19.31,27.12,49.44,11.99,81.96,107,2026-08-07 06:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.61,27.65,47.65,11.97,87.01,103,2026-08-07 07:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,18.52,28.02,46.88,11.99,86.21,103,2026-08-07 07:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.81,28.25,46.23,12.01,85.04,99,2026-08-07 07:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.51,28.32,46.13,12.01,85.44,97,2026-08-07 07:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.84,28.62,45.53,12.01,84.41,88,2026-08-07 08:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.46,28.75,45.23,12.01,84.49,86,2026-08-07 08:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.32,28.58,45.57,12.03,80.97,85,2026-08-07 08:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,14.01,28.96,44.69,12.0,80.47,78,2026-08-07 08:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,13.07,29.35,43.8,11.99,74.44,73,2026-08-07 09:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,12.66,30.04,42.65,11.95,77.42,71,2026-08-07 09:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,12.24,30.14,42.1,11.97,72.63,68,2026-08-07 09:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,12.98,29.83,42.18,12.0,72.49,72,2026-08-07 09:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,11.95,30.38,40.78,11.96,72.45,67,2026-08-07 10:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,12.68,29.98,40.89,12.02,68.53,71,2026-08-07 10:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,11.94,30.35,40.25,11.97,73.36,66,2026-08-07 10:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,12.43,30.58,39.59,11.99,69.46,69,2026-08-07 10:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,11.87,30.33,39.82,12.02,67.6,66,2026-08-07 11:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,11.85,30.22,39.17,12.0,69.82,66,2026-08-07 11:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,12.73,30.46,39.5,12.01,67.86,71,2026-08-07 11:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,13.03,30.4,40.28,12.02,64.85,72,2026-08-07 11:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,13.16,30.77,40.19,12.0,64.33,73,2026-08-07 12:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,14.53,30.66,40.41,12.01,63.67,81,2026-08-07 12:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,13.92,30.6,40.99,12.01,65.04,77,2026-08-07 12:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,14.29,30.44,42.2,12.02,63.48,79,2026-08-07 12:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,14.28,30.82,42.07,11.99,64.34,79,2026-08-07 13:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,14.95,30.3,43.26,12.04,59.1,83,2026-08-07 13:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.23,29.55,44.65,12.07,58.49,96,2026-08-07 13:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,15.41,29.14,45.88,12.06,61.46,86,2026-08-07 13:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,16.66,29.27,45.74,12.03,64.83,93,2026-08-07 14:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,17.66,29.47,44.78,12.0,65.84,98,2026-08-07 14:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,12.71,29.05,45.55,12.04,63.07,71,2026-08-07 14:30:00+00:00,False,False,False,True,False,False,SUSPICIOUS
1,1,Tulkarem,Tulkarem Munaplicity,10.72,30.12,43.11,11.92,68.68,59,2026-08-07 14:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,10.98,31.32,41.4,11.88,68.54,61,2026-08-07 15:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,10.03,31.77,41.28,11.91,64.1,56,2026-08-07 15:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,10.67,30.28,43.69,12.07,57.7,59,2026-08-07 15:30:00+00:00,False,False,False,True,False,False,SUSPICIOUS
1,1,Tulkarem,Tulkarem Munaplicity,9.86,30.37,43.86,12.02,58.43,55,2026-08-07 15:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,10.19,28.5,47.66,12.13,57.89,57,2026-08-07 16:00:00+00:00,False,False,False,True,False,False,SUSPICIOUS
1,1,Tulkarem,Tulkarem Munaplicity,10.72,27.25,50.14,12.15,56.36,59,2026-08-07 16:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,10.4,26.3,52.46,12.15,57.81,58,2026-08-07 16:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,10.64,25.87,54.06,12.13,58.6,59,2026-08-07 16:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,11.61,25.77,55.07,12.11,58.61,64,2026-08-07 17:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,12.89,26.18,54.91,12.09,50.46,72,2026-08-07 17:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,13.38,26.36,54.79,12.08,52.62,74,2026-08-07 17:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,14.76,26.32,55.2,12.09,52.06,82,2026-08-07 17:45:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,14.39,26.16,56.15,12.1,50.5,80,2026-08-07 18:00:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,14.75,26.16,56.51,12.07,55.14,82,2026-08-07 18:15:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,13.54,26.01,56.92,12.07,57.82,75,2026-08-07 18:30:00+00:00,False,False,False,False,False,False,NORMAL
1,1,Tulkarem,Tulkarem Munaplicity,13.66,25.82,57.49,12.08,55.36,76,2026-08-07 18:45:00+00:00,False,False,False,False,False,False,NORMAL
