timestamp,sensor_id,city_name,continuous_segment_id,target_pm25_1h,target_pm25_who_24h_avg_1h,pollution_event_1h,forecast_sample_valid_1h,target_pm25_3h,target_pm25_who_24h_avg_3h,pollution_event_3h,forecast_sample_valid_3h,target_pm25_6h,target_pm25_who_24h_avg_6h,pollution_event_6h,forecast_sample_valid_6h
2026-08-06T00:00:00Z,1,Tulkarem,1-1,14.7,14.472,,False,16.76,15.251538461538463,,False,22.24,16.74,,False
2026-08-06T00:15:00Z,1,Tulkarem,1-1,14.61,14.495,,False,16.58,15.346428571428572,,False,22.48,16.96076923076923,,False
2026-08-06T00:30:00Z,1,Tulkarem,1-1,14.58,14.507142857142856,,False,16.9,15.45,,False,20.82,17.103703703703705,,False
2026-08-06T00:45:00Z,1,Tulkarem,1-1,16.01,14.695,,False,16.54,15.518125,,False,20.52,17.225714285714286,,False
2026-08-06T01:00:00Z,1,Tulkarem,1-1,16.06,14.846666666666668,,False,17.15,15.614117647058823,,False,24.0,17.459310344827585,,False
2026-08-06T01:15:00Z,1,Tulkarem,1-1,15.68,14.930000000000001,,False,17.76,15.733333333333333,,False,23.37,17.656333333333333,,False
2026-08-06T01:30:00Z,1,Tulkarem,1-1,15.89,15.017272727272728,,False,17.41,15.821578947368423,,False,21.72,17.787419354838708,,False
2026-08-06T01:45:00Z,1,Tulkarem,1-1,16.32,15.125833333333333,,False,16.65,15.863,,False,21.29,17.896875,,False
2026-08-06T02:00:00Z,1,Tulkarem,1-1,16.76,15.251538461538463,,False,16.92,15.913333333333334,,False,21.71,18.012424242424242,,False
2026-08-06T02:15:00Z,1,Tulkarem,1-1,16.58,15.346428571428572,,False,18.02,16.009090909090908,,False,20.74,18.09264705882353,,False
2026-08-06T02:30:00Z,1,Tulkarem,1-1,16.9,15.45,,False,22.38,16.28608695652174,,False,19.63,18.13657142857143,,False
2026-08-06T02:45:00Z,1,Tulkarem,1-1,16.54,15.518125,,False,21.68,16.510833333333334,,False,18.44,18.145,,False
2026-08-06T03:00:00Z,1,Tulkarem,1-1,17.15,15.614117647058823,,False,22.24,16.74,,False,18.93,18.166216216216217,,False
2026-08-06T03:15:00Z,1,Tulkarem,1-1,17.76,15.733333333333333,,False,22.48,16.96076923076923,,False,17.42,18.14657894736842,,False
2026-08-06T03:30:00Z,1,Tulkarem,1-1,17.41,15.821578947368423,,False,20.82,17.103703703703705,,False,17.69,18.134871794871795,,False
2026-08-06T03:45:00Z,1,Tulkarem,1-1,16.65,15.863,,False,20.52,17.225714285714286,,False,18.06,18.133,,False
2026-08-06T04:00:00Z,1,Tulkarem,1-1,16.92,15.913333333333334,,False,24.0,17.459310344827585,,False,18.0,18.129756097560975,,False
2026-08-06T04:15:00Z,1,Tulkarem,1-1,18.02,16.009090909090908,,False,23.37,17.656333333333333,,False,18.22,18.13190476190476,,False
2026-08-06T04:30:00Z,1,Tulkarem,1-1,22.38,16.28608695652174,,False,21.72,17.787419354838708,,False,17.56,18.11860465116279,,False
2026-08-06T04:45:00Z,1,Tulkarem,1-1,21.68,16.510833333333334,,False,21.29,17.896875,,False,18.01,18.116136363636365,,False
2026-08-06T05:00:00Z,1,Tulkarem,1-1,22.24,16.74,,False,21.71,18.012424242424242,,False,17.3,18.098,,False
2026-08-06T05:15:00Z,1,Tulkarem,1-1,22.48,16.96076923076923,,False,20.74,18.09264705882353,,False,16.56,18.064565217391305,,False
2026-08-06T05:30:00Z,1,Tulkarem,1-1,20.82,17.103703703703705,,False,19.63,18.13657142857143,,False,16.44,18.029999999999998,,False
2026-08-06T05:45:00Z,1,Tulkarem,1-1,20.52,17.225714285714286,,False,18.44,18.145,,False,16.15,17.99083333333333,,False
2026-08-06T06:00:00Z,1,Tulkarem,1-1,24.0,17.459310344827585,,True,18.93,18.166216216216217,,True,16.04,17.951020408163266,,True
2026-08-06T06:15:00Z,1,Tulkarem,1-1,23.37,17.656333333333333,,True,17.42,18.14657894736842,,True,16.42,17.9204,,True
2026-08-06T06:30:00Z,1,Tulkarem,1-1,21.72,17.787419354838708,,True,17.69,18.134871794871795,,True,16.39,17.890392156862745,,True
2026-08-06T06:45:00Z,1,Tulkarem,1-1,21.29,17.896875,,True,18.06,18.133,,True,16.36,17.860961538461538,,True
2026-08-06T07:00:00Z,1,Tulkarem,1-1,21.71,18.012424242424242,,True,18.0,18.129756097560975,,True,15.5,17.81641509433962,,True
2026-08-06T07:15:00Z,1,Tulkarem,1-1,20.74,18.09264705882353,,True,18.22,18.13190476190476,,True,15.84,17.779814814814817,,True
2026-08-06T07:30:00Z,1,Tulkarem,1-1,19.63,18.13657142857143,,True,17.56,18.11860465116279,,True,15.94,17.746363636363636,,True
2026-08-06T07:45:00Z,1,Tulkarem,1-1,18.44,18.145,,True,18.01,18.116136363636365,,True,16.88,17.730892857142855,,True
2026-08-06T08:00:00Z,1,Tulkarem,1-1,18.93,18.166216216216217,,True,17.3,18.098,,True,15.51,17.691929824561402,,True
2026-08-06T08:15:00Z,1,Tulkarem,1-1,17.42,18.14657894736842,,True,16.56,18.064565217391305,,True,15.46,17.65344827586207,,True
2026-08-06T08:30:00Z,1,Tulkarem,1-1,17.69,18.134871794871795,,True,16.44,18.029999999999998,,True,15.05,17.609322033898305,,True
2026-08-06T08:45:00Z,1,Tulkarem,1-1,18.06,18.133,,True,16.15,17.99083333333333,,True,15.01,17.566,,True
2026-08-06T09:00:00Z,1,Tulkarem,1-1,18.0,18.129756097560975,,True,16.04,17.951020408163266,,True,15.01,17.52409836065574,,True
2026-08-06T09:15:00Z,1,Tulkarem,1-1,18.22,18.13190476190476,,True,16.42,17.9204,,True,15.38,17.489516129032257,,True
2026-08-06T09:30:00Z,1,Tulkarem,1-1,17.56,18.11860465116279,,True,16.39,17.890392156862745,,True,15.16,17.452539682539683,,True
2026-08-06T09:45:00Z,1,Tulkarem,1-1,18.01,18.116136363636365,,True,16.36,17.860961538461538,,True,14.81,17.41125,,True
2026-08-06T10:00:00Z,1,Tulkarem,1-1,17.3,18.098,,True,15.5,17.81641509433962,,True,15.08,17.37538461538462,,True
2026-08-06T10:15:00Z,1,Tulkarem,1-1,16.56,18.064565217391305,,True,15.84,17.779814814814817,,True,16.12,17.356363636363636,,True
2026-08-06T10:30:00Z,1,Tulkarem,1-1,16.44,18.029999999999998,,True,15.94,17.746363636363636,,True,16.63,17.345522388059702,,True
2026-08-06T10:45:00Z,1,Tulkarem,1-1,16.15,17.99083333333333,,True,16.88,17.730892857142855,,True,17.03,17.34088235294118,,True
2026-08-06T11:00:00Z,1,Tulkarem,1-1,16.04,17.951020408163266,,True,15.51,17.691929824561402,,True,16.92,17.33478260869565,,True
2026-08-06T11:15:00Z,1,Tulkarem,1-1,16.42,17.9204,,True,15.46,17.65344827586207,,True,16.72,17.326,,True
2026-08-06T11:30:00Z,1,Tulkarem,1-1,16.39,17.890392156862745,,True,15.05,17.609322033898305,,True,16.98,17.32112676056338,,True
2026-08-06T11:45:00Z,1,Tulkarem,1-1,16.36,17.860961538461538,,True,15.01,17.566,,True,16.63,17.31152777777778,1,True
2026-08-06T12:00:00Z,1,Tulkarem,1-1,15.5,17.81641509433962,,True,15.01,17.52409836065574,,True,16.61,17.301917808219176,1,True
2026-08-06T12:15:00Z,1,Tulkarem,1-1,15.84,17.779814814814817,,True,15.38,17.489516129032257,,True,16.72,17.294054054054055,1,True
2026-08-06T12:30:00Z,1,Tulkarem,1-1,15.94,17.746363636363636,,True,15.16,17.452539682539683,,True,16.66,17.285600000000002,1,True
2026-08-06T12:45:00Z,1,Tulkarem,1-1,16.88,17.730892857142855,,True,14.81,17.41125,,True,16.59,17.276447368421053,1,True
2026-08-06T13:00:00Z,1,Tulkarem,1-1,15.51,17.691929824561402,,True,15.08,17.37538461538462,,True,16.45,17.265714285714285,1,True
2026-08-06T13:15:00Z,1,Tulkarem,1-1,15.46,17.65344827586207,,True,16.12,17.356363636363636,,True,17.31,17.26628205128205,1,True
2026-08-06T13:30:00Z,1,Tulkarem,1-1,15.05,17.609322033898305,,True,16.63,17.345522388059702,,True,17.55,17.269873417721517,1,True
2026-08-06T13:45:00Z,1,Tulkarem,1-1,15.01,17.566,,True,17.03,17.34088235294118,,True,17.05,17.267125,1,True
2026-08-06T14:00:00Z,1,Tulkarem,1-1,15.01,17.52409836065574,,True,16.92,17.33478260869565,,True,17.61,17.27135802469136,1,True
2026-08-06T14:15:00Z,1,Tulkarem,1-1,15.38,17.489516129032257,,True,16.72,17.326,,True,18.3,17.28390243902439,1,True
2026-08-06T14:30:00Z,1,Tulkarem,1-1,15.16,17.452539682539683,,True,16.98,17.32112676056338,,True,18.47,17.298192771084338,1,True
2026-08-06T14:45:00Z,1,Tulkarem,1-1,14.81,17.41125,,True,16.63,17.31152777777778,1,True,18.34,17.31059523809524,1,True
2026-08-06T15:00:00Z,1,Tulkarem,1-1,15.08,17.37538461538462,,True,16.61,17.301917808219176,1,True,17.66,17.314705882352943,1,True
2026-08-06T15:15:00Z,1,Tulkarem,1-1,16.12,17.356363636363636,,True,16.72,17.294054054054055,1,True,18.09,17.323720930232557,1,True
2026-08-06T15:30:00Z,1,Tulkarem,1-1,16.63,17.345522388059702,,True,16.66,17.285600000000002,1,True,18.13,17.332988505747128,1,True
2026-08-06T15:45:00Z,1,Tulkarem,1-1,17.03,17.34088235294118,,True,16.59,17.276447368421053,1,True,17.54,17.33534090909091,1,True
2026-08-06T16:00:00Z,1,Tulkarem,1-1,16.92,17.33478260869565,,True,16.45,17.265714285714285,1,True,16.88,17.330224719101125,1,True
2026-08-06T16:15:00Z,1,Tulkarem,1-1,16.72,17.326,,True,17.31,17.26628205128205,1,True,16.54,17.321444444444445,1,True
2026-08-06T16:30:00Z,1,Tulkarem,1-1,16.98,17.32112676056338,,True,17.55,17.269873417721517,1,True,16.83,17.316043956043956,1,True
2026-08-06T16:45:00Z,1,Tulkarem,1-1,16.63,17.31152777777778,1,True,17.05,17.267125,1,True,16.66,17.308913043478263,1,True
2026-08-06T17:00:00Z,1,Tulkarem,1-1,16.61,17.301917808219176,1,True,17.61,17.27135802469136,1,True,16.99,17.30548387096774,1,True
2026-08-06T17:15:00Z,1,Tulkarem,1-1,16.72,17.294054054054055,1,True,18.3,17.28390243902439,1,True,17.49,17.30744680851064,1,True
2026-08-06T17:30:00Z,1,Tulkarem,1-1,16.66,17.285600000000002,1,True,18.47,17.298192771084338,1,True,18.17,17.316526315789474,1,True
2026-08-06T17:45:00Z,1,Tulkarem,1-1,16.59,17.276447368421053,1,True,18.34,17.31059523809524,1,True,18.17,17.325416666666666,1,True
2026-08-06T18:00:00Z,1,Tulkarem,1-1,16.45,17.265714285714285,1,True,17.66,17.314705882352943,1,True,18.46,17.366354166666667,1,True
2026-08-06T18:15:00Z,1,Tulkarem,1-1,17.31,17.26628205128205,1,True,18.09,17.323720930232557,1,True,20.51,17.433541666666667,1,True
2026-08-06T18:30:00Z,1,Tulkarem,1-1,17.55,17.269873417721517,1,True,18.13,17.332988505747128,1,True,19.17,17.481875,1,True
2026-08-06T18:45:00Z,1,Tulkarem,1-1,17.05,17.267125,1,True,17.54,17.33534090909091,1,True,19.56,17.534166666666668,1,True
2026-08-06T19:00:00Z,1,Tulkarem,1-1,17.61,17.27135802469136,1,True,16.88,17.330224719101125,1,True,29.14,17.684583333333332,1,True
2026-08-06T19:15:00Z,1,Tulkarem,1-1,18.3,17.28390243902439,1,True,16.54,17.321444444444445,1,True,,,,False
2026-08-06T19:30:00Z,1,Tulkarem,1-1,18.47,17.298192771084338,1,True,16.83,17.316043956043956,1,True,23.87,17.814736842105265,1,True
2026-08-06T19:45:00Z,1,Tulkarem,1-1,18.34,17.31059523809524,1,True,16.66,17.308913043478263,1,True,22.2,17.879894736842108,1,True
2026-08-06T20:00:00Z,1,Tulkarem,1-1,17.66,17.314705882352943,1,True,16.99,17.30548387096774,1,True,21.5,17.937157894736846,1,True
2026-08-06T20:15:00Z,1,Tulkarem,1-1,18.09,17.323720930232557,1,True,17.49,17.30744680851064,1,True,20.93,17.992421052631578,1,True
2026-08-06T20:30:00Z,1,Tulkarem,1-1,18.13,17.332988505747128,1,True,18.17,17.316526315789474,1,True,21.03,18.04652631578947,1,True
2026-08-06T20:45:00Z,1,Tulkarem,1-1,17.54,17.33534090909091,1,True,18.17,17.325416666666666,1,True,21.27,18.098631578947366,1,True
2026-08-06T21:00:00Z,1,Tulkarem,1-1,16.88,17.330224719101125,1,True,18.46,17.366354166666667,1,True,21.97,18.153473684210525,1,True
2026-08-06T21:15:00Z,1,Tulkarem,1-1,16.54,17.321444444444445,1,True,20.51,17.433541666666667,1,True,22.33,18.214000000000002,1,True
2026-08-06T21:30:00Z,1,Tulkarem,1-1,16.83,17.316043956043956,1,True,19.17,17.481875,1,True,22.36,18.271473684210527,1,True
2026-08-06T21:45:00Z,1,Tulkarem,1-1,16.66,17.308913043478263,1,True,19.56,17.534166666666668,1,True,22.3,18.332105263157896,1,True
2026-08-06T22:00:00Z,1,Tulkarem,1-1,16.99,17.30548387096774,1,True,29.14,17.684583333333332,1,True,23.06,18.394315789473684,1,True
2026-08-06T22:15:00Z,1,Tulkarem,1-1,17.49,17.30744680851064,1,True,,,,False,22.91,18.448526315789472,1,True
2026-08-06T22:30:00Z,1,Tulkarem,1-1,18.17,17.316526315789474,1,True,23.87,17.814736842105265,1,True,23.27,18.510210526315788,1,True
2026-08-06T22:45:00Z,1,Tulkarem,1-1,18.17,17.325416666666666,1,True,22.2,17.879894736842108,1,True,23.03,18.57736842105263,1,True
2026-08-06T23:00:00Z,1,Tulkarem,1-1,18.46,17.366354166666667,1,True,21.5,17.937157894736846,1,True,22.39,18.634947368421052,1,True
2026-08-06T23:15:00Z,1,Tulkarem,1-1,20.51,17.433541666666667,1,True,20.93,17.992421052631578,1,True,22.42,18.681263157894737,1,True
2026-08-06T23:30:00Z,1,Tulkarem,1-1,19.17,17.481875,1,True,21.03,18.04652631578947,1,True,21.84,18.67557894736842,1,True
2026-08-06T23:45:00Z,1,Tulkarem,1-1,19.56,17.534166666666668,1,True,21.27,18.098631578947366,1,True,20.05,18.658421052631578,1,True
2026-08-07T00:00:00Z,1,Tulkarem,1-1,29.14,17.684583333333332,1,True,21.97,18.153473684210525,1,True,18.62,18.620315789473686,1,True
2026-08-07T00:15:00Z,1,Tulkarem,1-1,,,,False,22.33,18.214000000000002,1,True,17.98,18.572947368421055,1,True
2026-08-07T00:30:00Z,1,Tulkarem,1-1,23.87,17.814736842105265,1,True,22.36,18.271473684210527,1,True,18.32,18.54663157894737,1,True
2026-08-07T00:45:00Z,1,Tulkarem,1-1,22.2,17.879894736842108,1,True,22.3,18.332105263157896,1,True,19.31,18.533894736842104,1,True
2026-08-07T01:00:00Z,1,Tulkarem,1-1,21.5,17.937157894736846,1,True,23.06,18.394315789473684,1,True,18.61,18.477157894736845,1,True
2026-08-07T01:30:00Z,1,Tulkarem,1-1,21.03,18.04652631578947,1,True,23.27,18.510210526315788,1,True,17.81,18.384947368421052,1,True
2026-08-07T01:45:00Z,1,Tulkarem,1-1,21.27,18.098631578947366,1,True,23.03,18.57736842105263,1,True,17.51,18.345157894736843,1,True
2026-08-07T02:00:00Z,1,Tulkarem,1-1,21.97,18.153473684210525,1,True,22.39,18.634947368421052,1,True,15.84,18.28336842105263,1,True
2026-08-07T02:15:00Z,1,Tulkarem,1-1,22.33,18.214000000000002,1,True,22.42,18.681263157894737,1,True,15.46,18.227789473684208,1,True
2026-08-07T02:30:00Z,1,Tulkarem,1-1,22.36,18.271473684210527,1,True,21.84,18.67557894736842,1,True,15.32,18.18242105263158,1,True
2026-08-07T02:45:00Z,1,Tulkarem,1-1,22.3,18.332105263157896,1,True,20.05,18.658421052631578,1,True,14.01,18.13578947368421,1,True
2026-08-07T03:00:00Z,1,Tulkarem,1-1,23.06,18.394315789473684,1,True,18.62,18.620315789473686,1,True,13.07,18.074105263157893,1,True
2026-08-07T03:15:00Z,1,Tulkarem,1-1,22.91,18.448526315789472,1,True,17.98,18.572947368421055,1,True,12.66,18.024,1,True
2026-08-07T03:30:00Z,1,Tulkarem,1-1,23.27,18.510210526315788,1,True,18.32,18.54663157894737,1,True,12.24,17.966631578947368,1,True
2026-08-07T03:45:00Z,1,Tulkarem,1-1,23.03,18.57736842105263,1,True,19.31,18.533894736842104,1,True,12.98,17.91315789473684,1,True
2026-08-07T04:00:00Z,1,Tulkarem,1-1,22.39,18.634947368421052,1,True,18.61,18.477157894736845,1,True,11.95,17.849473684210526,1,True
2026-08-07T04:15:00Z,1,Tulkarem,1-1,22.42,18.681263157894737,1,True,18.52,18.426105263157893,1,True,12.68,17.791157894736845,1,True
2026-08-07T04:30:00Z,1,Tulkarem,1-1,21.84,18.67557894736842,1,True,17.81,18.384947368421052,1,True,11.94,17.732000000000003,1,True
2026-08-07T04:45:00Z,1,Tulkarem,1-1,20.05,18.658421052631578,1,True,17.51,18.345157894736843,1,True,12.43,17.673263157894738,1,True
2026-08-07T05:00:00Z,1,Tulkarem,1-1,18.62,18.620315789473686,1,True,15.84,18.28336842105263,1,True,11.87,17.616105263157895,1,True
2026-08-07T05:15:00Z,1,Tulkarem,1-1,17.98,18.572947368421055,1,True,15.46,18.227789473684208,1,True,11.85,17.566526315789474,1,True
2026-08-07T05:30:00Z,1,Tulkarem,1-1,18.32,18.54663157894737,1,True,15.32,18.18242105263158,1,True,12.73,17.527473684210527,1,True
2026-08-07T05:45:00Z,1,Tulkarem,1-1,19.31,18.533894736842104,1,True,14.01,18.13578947368421,1,True,13.03,17.49463157894737,1,True
2026-08-07T06:00:00Z,1,Tulkarem,1-1,18.61,18.477157894736845,1,True,13.07,18.074105263157893,1,True,13.16,17.464315789473684,1,True
2026-08-07T06:15:00Z,1,Tulkarem,1-1,18.52,18.426105263157893,1,True,12.66,18.024,1,True,14.53,17.44442105263158,1,True
2026-08-07T06:30:00Z,1,Tulkarem,1-1,17.81,18.384947368421052,1,True,12.24,17.966631578947368,1,True,13.92,17.41842105263158,1,True
2026-08-07T06:45:00Z,1,Tulkarem,1-1,17.51,18.345157894736843,1,True,12.98,17.91315789473684,1,True,14.29,17.396631578947368,1,True
2026-08-07T07:00:00Z,1,Tulkarem,1-1,15.84,18.28336842105263,1,True,11.95,17.849473684210526,1,True,14.28,17.38378947368421,1,True
2026-08-07T07:15:00Z,1,Tulkarem,1-1,15.46,18.227789473684208,1,False,12.68,17.791157894736845,1,False,14.95,17.37442105263158,1,False
2026-08-07T07:30:00Z,1,Tulkarem,1-1,15.32,18.18242105263158,1,True,11.94,17.732000000000003,1,True,17.23,17.388,1,True
2026-08-07T07:45:00Z,1,Tulkarem,1-1,14.01,18.13578947368421,1,True,12.43,17.673263157894738,1,True,15.41,17.37252631578947,1,True
2026-08-07T08:00:00Z,1,Tulkarem,1-1,13.07,18.074105263157893,1,True,11.87,17.616105263157895,1,True,16.66,17.384631578947367,1,True
2026-08-07T08:15:00Z,1,Tulkarem,1-1,12.66,18.024,1,True,11.85,17.566526315789474,1,True,17.66,17.40778947368421,1,True
2026-08-07T08:30:00Z,1,Tulkarem,1-1,12.24,17.966631578947368,1,True,12.73,17.527473684210527,1,True,12.71,17.38315789473684,1,True
2026-08-07T08:45:00Z,1,Tulkarem,1-1,12.98,17.91315789473684,1,True,13.03,17.49463157894737,1,True,10.72,17.337999999999997,1,True
2026-08-07T09:00:00Z,1,Tulkarem,1-1,11.95,17.849473684210526,1,True,13.16,17.464315789473684,1,True,10.98,17.29557894736842,1,True
2026-08-07T09:15:00Z,1,Tulkarem,1-1,12.68,17.791157894736845,1,True,14.53,17.44442105263158,1,True,10.03,17.239263157894737,1,True
2026-08-07T09:30:00Z,1,Tulkarem,1-1,11.94,17.732000000000003,1,True,13.92,17.41842105263158,1,True,10.67,17.192,1,True
2026-08-07T09:45:00Z,1,Tulkarem,1-1,12.43,17.673263157894738,1,True,14.29,17.396631578947368,1,True,9.86,17.139894736842106,1,True
2026-08-07T10:00:00Z,1,Tulkarem,1-1,11.87,17.616105263157895,1,True,14.28,17.38378947368421,1,True,10.19,17.088421052631578,1,True
2026-08-07T10:15:00Z,1,Tulkarem,1-1,11.85,17.566526315789474,1,True,14.95,17.37442105263158,1,True,10.72,17.03157894736842,1,True
2026-08-07T10:30:00Z,1,Tulkarem,1-1,12.73,17.527473684210527,1,True,17.23,17.388,1,True,10.4,16.966,1,True
2026-08-07T10:45:00Z,1,Tulkarem,1-1,13.03,17.49463157894737,1,True,15.41,17.37252631578947,1,True,10.64,16.89873684210526,1,True
2026-08-07T11:00:00Z,1,Tulkarem,1-1,13.16,17.464315789473684,1,True,16.66,17.384631578947367,1,True,11.61,16.84284210526316,1,True
2026-08-07T11:15:00Z,1,Tulkarem,1-1,14.53,17.44442105263158,1,True,17.66,17.40778947368421,1,True,12.89,16.802526315789475,1,True
2026-08-07T11:30:00Z,1,Tulkarem,1-1,13.92,17.41842105263158,1,True,12.71,17.38315789473684,1,True,13.38,16.76463157894737,1,True
2026-08-07T11:45:00Z,1,Tulkarem,1-1,14.29,17.396631578947368,1,True,10.72,17.337999999999997,1,True,14.76,16.74494736842105,1,True
2026-08-07T12:00:00Z,1,Tulkarem,1-1,14.28,17.38378947368421,1,True,10.98,17.29557894736842,1,True,14.39,16.72157894736842,1,True
2026-08-07T12:15:00Z,1,Tulkarem,1-1,14.95,17.37442105263158,1,True,10.03,17.239263157894737,1,True,14.75,16.700842105263156,1,True
2026-08-07T12:30:00Z,1,Tulkarem,1-1,17.23,17.388,1,True,10.67,17.192,1,True,13.54,16.668,1,True
2026-08-07T12:45:00Z,1,Tulkarem,1-1,15.41,17.37252631578947,1,True,9.86,17.139894736842106,1,True,13.66,16.63715789473684,1,True
2026-08-07T13:00:00Z,1,Tulkarem,1-1,16.66,17.384631578947367,1,True,10.19,17.088421052631578,1,True,13.47,16.60578947368421,1,True
2026-08-07T13:15:00Z,1,Tulkarem,1-1,17.66,17.40778947368421,1,True,10.72,17.03157894736842,1,True,13.3,16.56357894736842,1,True
2026-08-07T13:30:00Z,1,Tulkarem,1-1,12.71,17.38315789473684,1,True,10.4,16.966,1,True,13.51,16.521052631578947,1,True
2026-08-07T13:45:00Z,1,Tulkarem,1-1,10.72,17.337999999999997,1,True,10.64,16.89873684210526,1,True,13.89,16.487789473684213,1,True
2026-08-07T14:00:00Z,1,Tulkarem,1-1,10.98,17.29557894736842,1,True,11.61,16.84284210526316,1,True,14.37,16.453684210526315,1,True
2026-08-07T14:15:00Z,1,Tulkarem,1-1,10.03,17.239263157894737,1,True,12.89,16.802526315789475,1,True,14.69,16.415684210526315,1,True
2026-08-07T14:30:00Z,1,Tulkarem,1-1,10.67,17.192,1,True,13.38,16.76463157894737,1,True,14.72,16.37621052631579,1,True
2026-08-07T14:45:00Z,1,Tulkarem,1-1,9.86,17.139894736842106,1,True,14.76,16.74494736842105,1,True,14.35,16.33421052631579,1,True
2026-08-07T15:00:00Z,1,Tulkarem,1-1,10.19,17.088421052631578,1,True,14.39,16.72157894736842,1,True,14.21,16.297894736842103,1,True
2026-08-07T15:15:00Z,1,Tulkarem,1-1,10.72,17.03157894736842,1,True,14.75,16.700842105263156,1,True,13.9,16.25378947368421,1,True
2026-08-07T15:30:00Z,1,Tulkarem,1-1,10.4,16.966,1,True,13.54,16.668,1,True,13.95,16.20978947368421,1,True
2026-08-07T15:45:00Z,1,Tulkarem,1-1,10.64,16.89873684210526,1,True,13.66,16.63715789473684,1,True,14.45,16.177263157894735,1,True
2026-08-07T16:00:00Z,1,Tulkarem,1-1,11.61,16.84284210526316,1,True,13.47,16.60578947368421,1,True,14.64,16.153684210526315,1,True
2026-08-07T16:15:00Z,1,Tulkarem,1-1,12.89,16.802526315789475,1,True,13.3,16.56357894736842,1,True,15.11,16.13863157894737,1,True
2026-08-07T16:30:00Z,1,Tulkarem,1-1,13.38,16.76463157894737,1,True,13.51,16.521052631578947,1,True,14.25,16.111473684210527,1,True
2026-08-07T16:45:00Z,1,Tulkarem,1-1,14.76,16.74494736842105,1,True,13.89,16.487789473684213,1,True,14.74,16.091263157894737,1,True
2026-08-07T17:00:00Z,1,Tulkarem,1-1,14.39,16.72157894736842,1,True,14.37,16.453684210526315,1,True,14.48,16.064842105263157,1,True
2026-08-07T17:15:00Z,1,Tulkarem,1-1,14.75,16.700842105263156,1,True,14.69,16.415684210526315,1,True,14.39,16.03221052631579,1,True
2026-08-07T17:30:00Z,1,Tulkarem,1-1,13.54,16.668,1,True,14.72,16.37621052631579,1,True,14.5,15.993578947368421,1,True
2026-08-07T17:45:00Z,1,Tulkarem,1-1,13.66,16.63715789473684,1,True,14.35,16.33421052631579,1,True,15.01,15.960315789473684,1,True
2026-08-07T18:00:00Z,1,Tulkarem,1-1,13.47,16.60578947368421,1,True,14.21,16.297894736842103,1,True,14.9,15.922842105263156,1,True
2026-08-07T18:15:00Z,1,Tulkarem,1-1,13.3,16.56357894736842,1,True,13.9,16.25378947368421,1,True,14.38,15.858315789473684,1,True
2026-08-07T18:30:00Z,1,Tulkarem,1-1,13.51,16.521052631578947,1,True,13.95,16.20978947368421,1,True,14.07,15.804631578947369,1,True
2026-08-07T18:45:00Z,1,Tulkarem,1-1,13.89,16.487789473684213,1,True,14.45,16.177263157894735,1,True,14.02,15.746315789473682,1,True
2026-08-07T19:00:00Z,1,Tulkarem,1-1,14.37,16.453684210526315,1,True,14.64,16.153684210526315,1,True,14.39,15.591052631578949,1,True
2026-08-07T19:15:00Z,1,Tulkarem,1-1,14.69,16.415684210526315,1,True,15.11,16.13863157894737,1,True,14.28,15.577395833333334,1,True
2026-08-07T19:30:00Z,1,Tulkarem,1-1,14.72,16.37621052631579,1,True,14.25,16.111473684210527,1,True,13.81,15.472604166666665,1,True
2026-08-07T19:45:00Z,1,Tulkarem,1-1,14.35,16.33421052631579,1,True,14.74,16.091263157894737,1,True,13.7,15.384062499999999,1,True
2026-08-07T20:00:00Z,1,Tulkarem,1-1,14.21,16.297894736842103,1,True,14.48,16.064842105263157,1,True,13.85,15.304374999999999,1,True
2026-08-07T20:15:00Z,1,Tulkarem,1-1,13.9,16.25378947368421,1,True,14.39,16.03221052631579,1,True,14.38,15.236145833333333,1,True
2026-08-07T20:30:00Z,1,Tulkarem,1-1,13.95,16.20978947368421,1,True,14.5,15.993578947368421,1,True,14.98,15.173125,1,True
2026-08-07T20:45:00Z,1,Tulkarem,1-1,14.45,16.177263157894735,1,True,15.01,15.960315789473684,1,True,14.37,15.10125,1,True
2026-08-07T21:00:00Z,1,Tulkarem,1-1,14.64,16.153684210526315,1,True,14.9,15.922842105263156,1,True,14.14,15.019687500000002,1,True
2026-08-07T21:15:00Z,1,Tulkarem,1-1,15.11,16.13863157894737,1,True,14.38,15.858315789473684,1,True,14.28,14.935833333333333,0,True
2026-08-07T21:30:00Z,1,Tulkarem,1-1,14.25,16.111473684210527,1,True,14.07,15.804631578947369,1,True,14.14,14.850208333333335,0,True
2026-08-07T21:45:00Z,1,Tulkarem,1-1,14.74,16.091263157894737,1,True,14.02,15.746315789473682,1,True,14.59,14.769895833333335,0,True
2026-08-07T22:00:00Z,1,Tulkarem,1-1,14.48,16.064842105263157,1,True,14.39,15.591052631578949,1,True,14.16,14.6771875,0,True
2026-08-07T22:15:00Z,1,Tulkarem,1-1,14.39,16.03221052631579,1,True,14.28,15.577395833333334,1,True,13.84,14.582708333333334,0,True
2026-08-07T22:30:00Z,1,Tulkarem,1-1,14.5,15.993578947368421,1,True,13.81,15.472604166666665,1,True,13.95,14.485625,0,True
2026-08-07T22:45:00Z,1,Tulkarem,1-1,15.01,15.960315789473684,1,True,13.7,15.384062499999999,1,True,13.67,14.388125,0,True
