timestamp,sensor_id,city,pollutant,averaging_period,average,coverage_percent,minimum_coverage_percent,guideline,guideline_unit,dataset_unit,unit_compatible,status,exceeded,ratio,interim_level
2026-08-06T00:00:00Z,1,Tulkarem,pm25,24h,14.53,1.0416666666666665,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T00:15:00Z,1,Tulkarem,pm25,24h,14.295,2.083333333333333,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T00:30:00Z,1,Tulkarem,pm25,24h,14.373333333333333,3.125,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T00:45:00Z,1,Tulkarem,pm25,24h,14.415,4.166666666666666,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T01:00:00Z,1,Tulkarem,pm25,24h,14.472,5.208333333333334,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T01:15:00Z,1,Tulkarem,pm25,24h,14.495,6.25,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T01:30:00Z,1,Tulkarem,pm25,24h,14.507142857142856,7.291666666666667,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T01:45:00Z,1,Tulkarem,pm25,24h,14.695,8.333333333333332,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T02:00:00Z,1,Tulkarem,pm25,24h,14.846666666666668,9.375,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T02:15:00Z,1,Tulkarem,pm25,24h,14.930000000000001,10.416666666666668,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T02:30:00Z,1,Tulkarem,pm25,24h,15.017272727272728,11.458333333333332,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T02:45:00Z,1,Tulkarem,pm25,24h,15.125833333333333,12.5,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T03:00:00Z,1,Tulkarem,pm25,24h,15.251538461538463,13.541666666666666,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T03:15:00Z,1,Tulkarem,pm25,24h,15.346428571428572,14.583333333333334,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T03:30:00Z,1,Tulkarem,pm25,24h,15.45,15.625,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T03:45:00Z,1,Tulkarem,pm25,24h,15.518125,16.666666666666664,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T04:00:00Z,1,Tulkarem,pm25,24h,15.614117647058823,17.708333333333336,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T04:15:00Z,1,Tulkarem,pm25,24h,15.733333333333333,18.75,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T04:30:00Z,1,Tulkarem,pm25,24h,15.821578947368423,19.791666666666664,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T04:45:00Z,1,Tulkarem,pm25,24h,15.863,20.833333333333336,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T05:00:00Z,1,Tulkarem,pm25,24h,15.913333333333334,21.875,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T05:15:00Z,1,Tulkarem,pm25,24h,16.009090909090908,22.916666666666664,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T05:30:00Z,1,Tulkarem,pm25,24h,16.28608695652174,23.958333333333336,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T05:45:00Z,1,Tulkarem,pm25,24h,16.510833333333334,25.0,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T06:00:00Z,1,Tulkarem,pm25,24h,16.74,26.041666666666668,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T06:15:00Z,1,Tulkarem,pm25,24h,16.96076923076923,27.083333333333332,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T06:30:00Z,1,Tulkarem,pm25,24h,17.103703703703705,28.125,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T06:45:00Z,1,Tulkarem,pm25,24h,17.225714285714286,29.166666666666668,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T07:00:00Z,1,Tulkarem,pm25,24h,17.459310344827585,30.208333333333332,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T07:15:00Z,1,Tulkarem,pm25,24h,17.656333333333333,31.25,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T07:30:00Z,1,Tulkarem,pm25,24h,17.787419354838708,32.29166666666667,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T07:45:00Z,1,Tulkarem,pm25,24h,17.896875,33.33333333333333,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T08:00:00Z,1,Tulkarem,pm25,24h,18.012424242424242,34.375,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T08:15:00Z,1,Tulkarem,pm25,24h,18.09264705882353,35.41666666666667,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T08:30:00Z,1,Tulkarem,pm25,24h,18.13657142857143,36.45833333333333,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T08:45:00Z,1,Tulkarem,pm25,24h,18.145,37.5,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T09:00:00Z,1,Tulkarem,pm25,24h,18.166216216216217,38.54166666666667,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T09:15:00Z,1,Tulkarem,pm25,24h,18.14657894736842,39.58333333333333,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T09:30:00Z,1,Tulkarem,pm25,24h,18.134871794871795,40.625,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T09:45:00Z,1,Tulkarem,pm25,24h,18.133,41.66666666666667,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T10:00:00Z,1,Tulkarem,pm25,24h,18.129756097560975,42.70833333333333,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T10:15:00Z,1,Tulkarem,pm25,24h,18.13190476190476,43.75,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T10:30:00Z,1,Tulkarem,pm25,24h,18.11860465116279,44.79166666666667,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T10:45:00Z,1,Tulkarem,pm25,24h,18.116136363636365,45.83333333333333,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T11:00:00Z,1,Tulkarem,pm25,24h,18.098,46.875,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T11:15:00Z,1,Tulkarem,pm25,24h,18.064565217391305,47.91666666666667,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T11:30:00Z,1,Tulkarem,pm25,24h,18.029999999999998,48.95833333333333,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T11:45:00Z,1,Tulkarem,pm25,24h,17.99083333333333,50.0,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T12:00:00Z,1,Tulkarem,pm25,24h,17.951020408163266,51.041666666666664,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T12:15:00Z,1,Tulkarem,pm25,24h,17.9204,52.083333333333336,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T12:30:00Z,1,Tulkarem,pm25,24h,17.890392156862745,53.125,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T12:45:00Z,1,Tulkarem,pm25,24h,17.860961538461538,54.166666666666664,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T13:00:00Z,1,Tulkarem,pm25,24h,17.81641509433962,55.208333333333336,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T13:15:00Z,1,Tulkarem,pm25,24h,17.779814814814817,56.25,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T13:30:00Z,1,Tulkarem,pm25,24h,17.746363636363636,57.291666666666664,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T13:45:00Z,1,Tulkarem,pm25,24h,17.730892857142855,58.333333333333336,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T14:00:00Z,1,Tulkarem,pm25,24h,17.691929824561402,59.375,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T14:15:00Z,1,Tulkarem,pm25,24h,17.65344827586207,60.416666666666664,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T14:30:00Z,1,Tulkarem,pm25,24h,17.609322033898305,61.458333333333336,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T14:45:00Z,1,Tulkarem,pm25,24h,17.566,62.5,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T15:00:00Z,1,Tulkarem,pm25,24h,17.52409836065574,63.541666666666664,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T15:15:00Z,1,Tulkarem,pm25,24h,17.489516129032257,64.58333333333334,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T15:30:00Z,1,Tulkarem,pm25,24h,17.452539682539683,65.625,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T15:45:00Z,1,Tulkarem,pm25,24h,17.41125,66.66666666666666,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T16:00:00Z,1,Tulkarem,pm25,24h,17.37538461538462,67.70833333333334,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T16:15:00Z,1,Tulkarem,pm25,24h,17.356363636363636,68.75,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T16:30:00Z,1,Tulkarem,pm25,24h,17.345522388059702,69.79166666666666,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T16:45:00Z,1,Tulkarem,pm25,24h,17.34088235294118,70.83333333333334,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T17:00:00Z,1,Tulkarem,pm25,24h,17.33478260869565,71.875,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T17:15:00Z,1,Tulkarem,pm25,24h,17.326,72.91666666666666,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T17:30:00Z,1,Tulkarem,pm25,24h,17.32112676056338,73.95833333333334,75.0,15,ug/m3,ug/m3,True,Insufficient Data,,,Insufficient Data
2026-08-06T17:45:00Z,1,Tulkarem,pm25,24h,17.31152777777778,75.0,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.154101851851852,IT-4
2026-08-06T18:00:00Z,1,Tulkarem,pm25,24h,17.301917808219176,76.04166666666666,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1534611872146117,IT-4
2026-08-06T18:15:00Z,1,Tulkarem,pm25,24h,17.294054054054055,77.08333333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1529369369369369,IT-4
2026-08-06T18:30:00Z,1,Tulkarem,pm25,24h,17.285600000000002,78.125,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1523733333333335,IT-4
2026-08-06T18:45:00Z,1,Tulkarem,pm25,24h,17.276447368421053,79.16666666666666,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.151763157894737,IT-4
2026-08-06T19:00:00Z,1,Tulkarem,pm25,24h,17.265714285714285,80.20833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.151047619047619,IT-4
2026-08-06T19:15:00Z,1,Tulkarem,pm25,24h,17.26628205128205,81.25,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.15108547008547,IT-4
2026-08-06T19:30:00Z,1,Tulkarem,pm25,24h,17.269873417721517,82.29166666666666,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1513248945147678,IT-4
2026-08-06T19:45:00Z,1,Tulkarem,pm25,24h,17.267125,83.33333333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1511416666666667,IT-4
2026-08-06T20:00:00Z,1,Tulkarem,pm25,24h,17.27135802469136,84.375,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1514238683127573,IT-4
2026-08-06T20:15:00Z,1,Tulkarem,pm25,24h,17.28390243902439,85.41666666666666,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.152260162601626,IT-4
2026-08-06T20:30:00Z,1,Tulkarem,pm25,24h,17.298192771084338,86.45833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1532128514056226,IT-4
2026-08-06T20:45:00Z,1,Tulkarem,pm25,24h,17.31059523809524,87.5,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1540396825396826,IT-4
2026-08-06T21:00:00Z,1,Tulkarem,pm25,24h,17.314705882352943,88.54166666666666,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1543137254901963,IT-4
2026-08-06T21:15:00Z,1,Tulkarem,pm25,24h,17.323720930232557,89.58333333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1549147286821706,IT-4
2026-08-06T21:30:00Z,1,Tulkarem,pm25,24h,17.332988505747128,90.625,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1555325670498084,IT-4
2026-08-06T21:45:00Z,1,Tulkarem,pm25,24h,17.33534090909091,91.66666666666666,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.155689393939394,IT-4
2026-08-06T22:00:00Z,1,Tulkarem,pm25,24h,17.330224719101125,92.70833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1553483146067416,IT-4
2026-08-06T22:15:00Z,1,Tulkarem,pm25,24h,17.321444444444445,93.75,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.154762962962963,IT-4
2026-08-06T22:30:00Z,1,Tulkarem,pm25,24h,17.316043956043956,94.79166666666666,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1544029304029304,IT-4
2026-08-06T22:45:00Z,1,Tulkarem,pm25,24h,17.308913043478263,95.83333333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1539275362318842,IT-4
2026-08-06T23:00:00Z,1,Tulkarem,pm25,24h,17.30548387096774,96.875,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1536989247311829,IT-4
2026-08-06T23:15:00Z,1,Tulkarem,pm25,24h,17.30744680851064,97.91666666666666,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1538297872340426,IT-4
2026-08-06T23:30:00Z,1,Tulkarem,pm25,24h,17.316526315789474,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1544350877192984,IT-4
2026-08-06T23:45:00Z,1,Tulkarem,pm25,24h,17.325416666666666,100.0,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1550277777777778,IT-4
2026-08-07T00:00:00Z,1,Tulkarem,pm25,24h,17.366354166666667,100.0,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1577569444444444,IT-4
2026-08-07T00:15:00Z,1,Tulkarem,pm25,24h,17.433541666666667,100.0,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.162236111111111,IT-4
2026-08-07T00:30:00Z,1,Tulkarem,pm25,24h,17.481875,100.0,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1654583333333333,IT-4
2026-08-07T00:45:00Z,1,Tulkarem,pm25,24h,17.534166666666668,100.0,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1689444444444446,IT-4
2026-08-07T01:00:00Z,1,Tulkarem,pm25,24h,17.684583333333332,100.0,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.178972222222222,IT-4
2026-08-07T01:30:00Z,1,Tulkarem,pm25,24h,17.814736842105265,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1876491228070176,IT-4
2026-08-07T01:45:00Z,1,Tulkarem,pm25,24h,17.879894736842108,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1919929824561406,IT-4
2026-08-07T02:00:00Z,1,Tulkarem,pm25,24h,17.937157894736846,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1958105263157897,IT-4
2026-08-07T02:15:00Z,1,Tulkarem,pm25,24h,17.992421052631578,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1994947368421052,IT-4
2026-08-07T02:30:00Z,1,Tulkarem,pm25,24h,18.04652631578947,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2031017543859648,IT-4
2026-08-07T02:45:00Z,1,Tulkarem,pm25,24h,18.098631578947366,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.206575438596491,IT-4
2026-08-07T03:00:00Z,1,Tulkarem,pm25,24h,18.153473684210525,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2102315789473683,IT-4
2026-08-07T03:15:00Z,1,Tulkarem,pm25,24h,18.214000000000002,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2142666666666668,IT-4
2026-08-07T03:30:00Z,1,Tulkarem,pm25,24h,18.271473684210527,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.218098245614035,IT-4
2026-08-07T03:45:00Z,1,Tulkarem,pm25,24h,18.332105263157896,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.222140350877193,IT-4
2026-08-07T04:00:00Z,1,Tulkarem,pm25,24h,18.394315789473684,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2262877192982455,IT-4
2026-08-07T04:15:00Z,1,Tulkarem,pm25,24h,18.448526315789472,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2299017543859647,IT-4
2026-08-07T04:30:00Z,1,Tulkarem,pm25,24h,18.510210526315788,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2340140350877191,IT-4
2026-08-07T04:45:00Z,1,Tulkarem,pm25,24h,18.57736842105263,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2384912280701752,IT-4
2026-08-07T05:00:00Z,1,Tulkarem,pm25,24h,18.634947368421052,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2423298245614034,IT-4
2026-08-07T05:15:00Z,1,Tulkarem,pm25,24h,18.681263157894737,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.245417543859649,IT-4
2026-08-07T05:30:00Z,1,Tulkarem,pm25,24h,18.67557894736842,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.245038596491228,IT-4
2026-08-07T05:45:00Z,1,Tulkarem,pm25,24h,18.658421052631578,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2438947368421052,IT-4
2026-08-07T06:00:00Z,1,Tulkarem,pm25,24h,18.620315789473686,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2413543859649123,IT-4
2026-08-07T06:15:00Z,1,Tulkarem,pm25,24h,18.572947368421055,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2381964912280703,IT-4
2026-08-07T06:30:00Z,1,Tulkarem,pm25,24h,18.54663157894737,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.236442105263158,IT-4
2026-08-07T06:45:00Z,1,Tulkarem,pm25,24h,18.533894736842104,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2355929824561402,IT-4
2026-08-07T07:00:00Z,1,Tulkarem,pm25,24h,18.477157894736845,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2318105263157897,IT-4
2026-08-07T07:15:00Z,1,Tulkarem,pm25,24h,18.426105263157893,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2284070175438595,IT-4
2026-08-07T07:30:00Z,1,Tulkarem,pm25,24h,18.384947368421052,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2256631578947368,IT-4
2026-08-07T07:45:00Z,1,Tulkarem,pm25,24h,18.345157894736843,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2230105263157895,IT-4
2026-08-07T08:00:00Z,1,Tulkarem,pm25,24h,18.28336842105263,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2188912280701751,IT-4
2026-08-07T08:15:00Z,1,Tulkarem,pm25,24h,18.227789473684208,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2151859649122805,IT-4
2026-08-07T08:30:00Z,1,Tulkarem,pm25,24h,18.18242105263158,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.212161403508772,IT-4
2026-08-07T08:45:00Z,1,Tulkarem,pm25,24h,18.13578947368421,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2090526315789474,IT-4
2026-08-07T09:00:00Z,1,Tulkarem,pm25,24h,18.074105263157893,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.204940350877193,IT-4
2026-08-07T09:15:00Z,1,Tulkarem,pm25,24h,18.024,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.2016,IT-4
2026-08-07T09:30:00Z,1,Tulkarem,pm25,24h,17.966631578947368,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1977754385964912,IT-4
2026-08-07T09:45:00Z,1,Tulkarem,pm25,24h,17.91315789473684,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1942105263157894,IT-4
2026-08-07T10:00:00Z,1,Tulkarem,pm25,24h,17.849473684210526,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1899649122807017,IT-4
2026-08-07T10:15:00Z,1,Tulkarem,pm25,24h,17.791157894736845,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1860771929824563,IT-4
2026-08-07T10:30:00Z,1,Tulkarem,pm25,24h,17.732000000000003,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1821333333333335,IT-4
2026-08-07T10:45:00Z,1,Tulkarem,pm25,24h,17.673263157894738,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1782175438596492,IT-4
2026-08-07T11:00:00Z,1,Tulkarem,pm25,24h,17.616105263157895,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1744070175438597,IT-4
2026-08-07T11:15:00Z,1,Tulkarem,pm25,24h,17.566526315789474,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.171101754385965,IT-4
2026-08-07T11:30:00Z,1,Tulkarem,pm25,24h,17.527473684210527,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1684982456140351,IT-4
2026-08-07T11:45:00Z,1,Tulkarem,pm25,24h,17.49463157894737,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1663087719298246,IT-4
2026-08-07T12:00:00Z,1,Tulkarem,pm25,24h,17.464315789473684,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1642877192982455,IT-4
2026-08-07T12:15:00Z,1,Tulkarem,pm25,24h,17.44442105263158,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1629614035087719,IT-4
2026-08-07T12:30:00Z,1,Tulkarem,pm25,24h,17.41842105263158,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1612280701754387,IT-4
2026-08-07T12:45:00Z,1,Tulkarem,pm25,24h,17.396631578947368,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1597754385964911,IT-4
2026-08-07T13:00:00Z,1,Tulkarem,pm25,24h,17.38378947368421,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.158919298245614,IT-4
2026-08-07T13:15:00Z,1,Tulkarem,pm25,24h,17.37442105263158,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1582947368421053,IT-4
2026-08-07T13:30:00Z,1,Tulkarem,pm25,24h,17.388,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1592,IT-4
2026-08-07T13:45:00Z,1,Tulkarem,pm25,24h,17.37252631578947,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1581684210526315,IT-4
2026-08-07T14:00:00Z,1,Tulkarem,pm25,24h,17.384631578947367,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1589754385964912,IT-4
2026-08-07T14:15:00Z,1,Tulkarem,pm25,24h,17.40778947368421,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.160519298245614,IT-4
2026-08-07T14:30:00Z,1,Tulkarem,pm25,24h,17.38315789473684,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.158877192982456,IT-4
2026-08-07T14:45:00Z,1,Tulkarem,pm25,24h,17.337999999999997,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1558666666666666,IT-4
2026-08-07T15:00:00Z,1,Tulkarem,pm25,24h,17.29557894736842,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.153038596491228,IT-4
2026-08-07T15:15:00Z,1,Tulkarem,pm25,24h,17.239263157894737,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1492842105263157,IT-4
2026-08-07T15:30:00Z,1,Tulkarem,pm25,24h,17.192,98.95833333333334,75.0,15,ug/m3,ug/m3,True,Above WHO Guideline,True,1.1461333333333334,IT-4
