row_index,timestamp,city,sensor_id,feature,value,previous_value,absolute_change,relative_change,flag,reason,rate_per_hour,robust_threshold,robust_strength
4536,2026-08-20T04:45:00Z,Nablus,4,aqi,101.0,73.0,28.0,0.3835616438356164,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,112.0,26.721635496089633,1.047840054703891
4536,2026-08-20T04:45:00Z,Nablus,4,pm25,18.25,13.22,5.029999999999999,0.38048411497730705,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,20.119999999999997,4.661286211815693,1.079101297673949
5391,2026-08-20T11:15:00Z,Nablus,5,temperature,46.13,49.41,3.279999999999994,0.06638332321392419,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,13.119999999999976,2.820075815829654,1.1630892976666416
1400,2026-08-20T15:30:00Z,Tulkarem,1,aqi,103.0,68.0,35.0,0.5147058823529411,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,140.0,26.721635496089633,1.3098000683798638
1400,2026-08-20T15:30:00Z,Tulkarem,1,pm25,18.61,12.16,6.449999999999999,0.5304276315789473,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,25.799999999999997,4.414069856854811,1.4612365026311263
1402,2026-08-20T16:00:00Z,Tulkarem,1,temperature,27.28,28.74,1.4599999999999973,0.05080027835768954,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,5.839999999999989,1.3260817748044569,1.1009879086946113
4581,2026-08-20T16:00:00Z,Nablus,4,temperature,41.94,44.16,2.219999999999999,0.05027173913043476,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,8.879999999999995,2.1177308396871712,1.0482918595679207
1403,2026-08-20T16:15:00Z,Tulkarem,1,humidity,59.19,54.77,4.419999999999995,0.0807011137484023,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,17.67999999999998,4.23546167937435,1.043569824164459
1403,2026-08-20T16:15:00Z,Tulkarem,1,temperature,25.86,27.28,1.4200000000000017,0.052052785923753724,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,5.680000000000007,1.3260817748044569,1.0708238564016115
4582,2026-08-20T16:15:00Z,Nablus,4,temperature,39.47,41.94,2.469999999999999,0.05889365760610393,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,9.879999999999995,2.1177308396871712,1.1663427446543984
4583,2026-08-20T16:30:00Z,Nablus,4,temperature,37.15,39.47,2.3200000000000003,0.05877881935647328,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,9.280000000000001,2.1177308396871712,1.0955122136025124
5421,2026-08-20T18:45:00Z,Nablus,5,aqi,184.0,148.0,36.0,0.24324324324324326,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,144.0,26.721635496089633,1.3472229274764316
5421,2026-08-20T18:45:00Z,Nablus,5,pm25,33.2,26.61,6.590000000000003,0.24765125892521622,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,26.360000000000014,5.413631187958153,1.217297553379424
5422,2026-08-20T19:00:00Z,Nablus,5,aqi,148.0,184.0,36.0,0.1956521739130435,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,144.0,26.721635496089633,1.3472229274764316
5422,2026-08-20T19:00:00Z,Nablus,5,pm25,26.61,33.2,6.590000000000003,0.19849397590361453,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,26.360000000000014,5.413631187958153,1.217297553379424
2997,2026-08-20T19:15:00Z,Nablus,2,aqi,102.0,175.0,73.0,0.41714285714285715,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,292.0,26.721635496089633,2.7318687140494307
5424,2026-08-20T19:30:00Z,Nablus,5,aqi,102.0,166.0,64.0,0.3855421686746988,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,256.0,26.721635496089633,2.3950629821803227
5424,2026-08-20T19:30:00Z,Nablus,5,pm25,36.42,29.83,6.590000000000003,0.22091853838417713,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,26.360000000000014,5.413631187958153,1.217297553379424
1417,2026-08-20T19:45:00Z,Tulkarem,1,aqi,156.0,110.0,46.0,0.41818181818181815,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,184.0,26.721635496089633,1.7214515184421069
1417,2026-08-20T19:45:00Z,Tulkarem,1,pm25,28.14,19.77,8.370000000000001,0.4233687405159333,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,33.480000000000004,4.414069856854811,1.8962092289957408
4596,2026-08-20T19:45:00Z,Nablus,4,aqi,104.0,196.0,92.0,0.46938775510204084,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,368.0,26.721635496089633,3.4429030368842137
3001,2026-08-20T20:15:00Z,Nablus,2,aqi,160.0,102.0,58.0,0.5686274509803921,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,232.0,26.721635496089633,2.170525827600917
3001,2026-08-20T20:15:00Z,Nablus,2,pm25,28.83,36.71,7.880000000000003,0.2146554072459821,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,31.52000000000001,5.077110744257018,1.5520638404260685
4598,2026-08-20T20:15:00Z,Nablus,4,aqi,182.0,102.0,80.0,0.7843137254901961,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,320.0,26.721635496089633,2.993828727725403
1420,2026-08-20T20:30:00Z,Tulkarem,1,aqi,106.0,174.0,68.0,0.39080459770114945,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,272.0,26.721635496089633,2.5447544185665927
1420,2026-08-20T20:30:00Z,Tulkarem,1,pm25,19.03,31.37,12.34,0.39336946126872807,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,49.36,4.414069856854811,2.7956059600725736
4599,2026-08-20T20:30:00Z,Nablus,4,aqi,148.0,182.0,34.0,0.18681318681318682,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,136.0,26.721635496089633,1.2723772092832963
4599,2026-08-20T20:30:00Z,Nablus,4,pm25,26.62,32.71,6.09,0.18618159584225008,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,24.36,4.661286211815693,1.306506342511799
5428,2026-08-20T20:30:00Z,Nablus,5,aqi,196.0,106.0,90.0,0.8490566037735849,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,360.0,26.721635496089633,3.3680573186910787
5429,2026-08-20T20:45:00Z,Nablus,5,aqi,163.0,196.0,33.0,0.1683673469387755,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,132.0,26.721635496089633,1.2349543501867288
5429,2026-08-20T20:45:00Z,Nablus,5,pm25,29.42,35.2,5.780000000000001,0.16420454545454546,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,23.120000000000005,5.413631187958153,1.0676752440869601
4609,2026-08-20T23:00:00Z,Nablus,4,pm25,51.6,24.54,27.060000000000002,1.1026894865525674,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,108.24000000000001,4.661286211815693,5.805264635200212
4610,2026-08-20T23:15:00Z,Nablus,4,aqi,195.0,130.0,65.0,0.5,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,260.0,26.721635496089633,2.43248584127689
4610,2026-08-20T23:15:00Z,Nablus,4,pm25,35.08,51.6,16.520000000000003,0.32015503875969,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,66.08000000000001,4.661286211815693,3.5440861704917777
4612,2026-08-20T23:45:00Z,Nablus,4,aqi,100.0,196.0,96.0,0.4897959183673469,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,384.0,26.721635496089633,3.5925944732704838
5441,2026-08-20T23:45:00Z,Nablus,5,aqi,100.0,192.0,92.0,0.4791666666666667,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,368.0,26.721635496089633,3.4429030368842137
4613,2026-08-21T00:00:00Z,Nablus,4,aqi,181.0,100.0,81.0,0.81,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,324.0,26.721635496089633,3.0312515868219707
5448,2026-08-21T01:30:00Z,Nablus,5,aqi,195.0,108.0,87.0,0.8055555555555556,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,348.0,26.721635496089633,3.255788741401376
4622,2026-08-21T02:15:00Z,Nablus,4,aqi,193.0,160.0,33.0,0.20625,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,132.0,26.721635496089633,1.2349543501867288
4622,2026-08-21T02:15:00Z,Nablus,4,pm25,34.71,28.79,5.920000000000002,0.205626953803404,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,23.680000000000007,4.661286211815693,1.2700357221132763
4623,2026-08-21T02:30:00Z,Nablus,4,aqi,102.0,193.0,91.0,0.47150259067357514,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,364.0,26.721635496089633,3.4054801777876462
5452,2026-08-21T02:30:00Z,Nablus,5,aqi,103.0,171.0,68.0,0.39766081871345027,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,272.0,26.721635496089633,2.5447544185665927
5452,2026-08-21T02:30:00Z,Nablus,5,pm25,37.05,30.69,6.359999999999996,0.20723362658846514,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,25.439999999999984,5.413631187958153,1.1748122062963773
4624,2026-08-21T02:45:00Z,Nablus,4,aqi,196.0,102.0,94.0,0.9215686274509803,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,376.0,26.721635496089633,3.5177487550773487
1447,2026-08-21T03:15:00Z,Tulkarem,1,aqi,117.0,89.0,28.0,0.3146067415730337,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,112.0,26.721635496089633,1.047840054703891
1447,2026-08-21T03:15:00Z,Tulkarem,1,pm25,21.14,16.13,5.010000000000002,0.310601363918165,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,20.040000000000006,4.414069856854811,1.135006957857666
5455,2026-08-21T03:15:00Z,Nablus,5,aqi,188.0,104.0,84.0,0.8076923076923077,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,336.0,26.721635496089633,3.1435201641116732
5456,2026-08-21T03:30:00Z,Nablus,5,aqi,114.0,188.0,74.0,0.39361702127659576,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,296.0,26.721635496089633,2.769291573145998
5456,2026-08-21T03:30:00Z,Nablus,5,pm25,42.94,33.77,9.169999999999995,0.27154278945809873,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,36.67999999999998,5.413631187958153,1.693872316310972
5463,2026-08-21T05:15:00Z,Nablus,5,aqi,164.0,105.0,59.0,0.5619047619047619,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,236.0,26.721635496089633,2.207948686697485
5463,2026-08-21T05:15:00Z,Nablus,5,pm25,29.58,38.02,8.440000000000005,0.22198842714360872,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,33.76000000000002,5.413631187958153,1.559027519047396
3045,2026-08-21T07:15:00Z,Nablus,2,aqi,126.0,156.0,30.0,0.19230769230769232,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,120.0,26.721635496089633,1.1226857728970263
3045,2026-08-21T07:15:00Z,Nablus,2,pm25,22.7,27.96,5.260000000000002,0.1881258941344779,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,21.040000000000006,5.077110744257018,1.0360223097260306
4674,2026-08-21T15:30:00Z,Nablus,4,temperature,42.03,46.04,4.009999999999998,0.08709817549956556,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,8.019999999999996,2.1177308396871712,1.8935361967871
1497,2026-08-21T16:00:00Z,Tulkarem,1,temperature,28.41,30.07,1.6600000000000001,0.055204522780179587,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,6.640000000000001,1.3260817748044569,1.2518081701596289
1498,2026-08-21T16:15:00Z,Tulkarem,1,temperature,26.98,28.41,1.4299999999999997,0.050334389299542405,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,5.719999999999999,1.3260817748044569,1.0783648694748607
5512,2026-08-21T17:45:00Z,Nablus,5,aqi,252.0,149.0,103.0,0.6912751677852349,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,412.0,26.721635496089633,3.8545544869464567
5512,2026-08-21T17:45:00Z,Nablus,5,pm25,96.88,26.77,70.11,2.6189764661935,EXTREME,Value exceeds the sensor-feature Q3 + 4×IQR fence; retained for review.,,,
5512,2026-08-21T17:45:00Z,Nablus,5,pm25,96.88,26.77,70.11,2.6189764661935,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,280.44,5.413631187958153,12.95064210431432
5513,2026-08-21T18:00:00Z,Nablus,5,aqi,171.0,252.0,81.0,0.32142857142857145,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,324.0,26.721635496089633,3.0312515868219707
5513,2026-08-21T18:00:00Z,Nablus,5,pm25,63.78,96.88,33.099999999999994,0.34165978530140373,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,132.39999999999998,5.413631187958153,6.114195601951275
5514,2026-08-21T18:15:00Z,Nablus,5,aqi,106.0,171.0,65.0,0.38011695906432746,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,260.0,26.721635496089633,2.43248584127689
5514,2026-08-21T18:15:00Z,Nablus,5,pm25,38.52,63.78,25.259999999999998,0.3960489181561618,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,101.03999999999999,5.413631187958153,4.66599942312052
5516,2026-08-21T18:45:00Z,Nablus,5,aqi,192.0,100.0,92.0,0.92,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,368.0,26.721635496089633,3.4429030368842137
5520,2026-08-21T19:45:00Z,Nablus,5,aqi,102.0,188.0,86.0,0.4574468085106383,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,344.0,26.721635496089633,3.2183658823048087
3097,2026-08-21T20:30:00Z,Nablus,2,aqi,102.0,194.0,92.0,0.4742268041237113,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,368.0,26.721635496089633,3.4429030368842137
4699,2026-08-21T21:45:00Z,Nablus,4,aqi,100.0,192.0,92.0,0.4791666666666667,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,368.0,26.721635496089633,3.4429030368842137
3109,2026-08-21T23:30:00Z,Nablus,2,pm25,35.53,41.96,6.43,0.15324118207816967,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,25.72,5.077110744257018,1.2664683367943677
4707,2026-08-21T23:45:00Z,Nablus,4,aqi,184.0,102.0,82.0,0.803921568627451,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,328.0,26.721635496089633,3.068674445918538
3111,2026-08-22T00:00:00Z,Nablus,2,aqi,191.0,101.0,90.0,0.8910891089108911,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,360.0,26.721635496089633,3.3680573186910787
5539,2026-08-22T00:30:00Z,Nablus,5,aqi,194.0,103.0,91.0,0.883495145631068,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,364.0,26.721635496089633,3.4054801777876462
3116,2026-08-22T01:15:00Z,Nablus,2,aqi,101.0,194.0,93.0,0.4793814432989691,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,372.0,26.721635496089633,3.4803258959807812
5542,2026-08-22T01:15:00Z,Nablus,5,aqi,100.0,194.0,94.0,0.4845360824742268,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,376.0,26.721635496089633,3.5177487550773487
3119,2026-08-22T02:00:00Z,Nablus,2,aqi,196.0,102.0,94.0,0.9215686274509803,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,376.0,26.721635496089633,3.5177487550773487
5546,2026-08-22T02:15:00Z,Nablus,5,aqi,193.0,101.0,92.0,0.9108910891089109,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,368.0,26.721635496089633,3.4429030368842137
5548,2026-08-22T02:45:00Z,Nablus,5,aqi,101.0,191.0,90.0,0.4712041884816754,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,360.0,26.721635496089633,3.3680573186910787
3123,2026-08-22T03:00:00Z,Nablus,2,aqi,102.0,193.0,91.0,0.47150259067357514,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,364.0,26.721635496089633,3.4054801777876462
3125,2026-08-22T03:30:00Z,Nablus,2,aqi,193.0,101.0,92.0,0.9108910891089109,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,368.0,26.721635496089633,3.4429030368842137
3128,2026-08-22T04:15:00Z,Nablus,2,aqi,100.0,191.0,91.0,0.47643979057591623,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,364.0,26.721635496089633,3.4054801777876462
5554,2026-08-22T04:15:00Z,Nablus,5,aqi,191.0,101.0,90.0,0.8910891089108911,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,360.0,26.721635496089633,3.3680573186910787
3130,2026-08-22T04:45:00Z,Nablus,2,aqi,183.0,101.0,82.0,0.8118811881188119,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,328.0,26.721635496089633,3.068674445918538
1552,2026-08-22T05:45:00Z,Tulkarem,1,aqi,131.0,166.0,35.0,0.21084337349397592,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,140.0,26.721635496089633,1.3098000683798638
1552,2026-08-22T05:45:00Z,Tulkarem,1,pm25,23.62,29.82,6.199999999999999,0.2079141515761234,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,24.799999999999997,4.414069856854811,1.4045994288857337
1556,2026-08-22T06:45:00Z,Tulkarem,1,pm25,27.57,23.04,4.530000000000001,0.1966145833333334,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,18.120000000000005,4.414069856854811,1.0262637762665123
1593,2026-08-22T16:00:00Z,Tulkarem,1,temperature,27.97,29.8,1.8300000000000018,0.061409395973154424,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,7.320000000000007,1.3260817748044569,1.3800053924048934
4772,2026-08-22T16:00:00Z,Nablus,4,temperature,38.32,40.57,2.25,0.0554596992851861,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,9.0,2.1177308396871712,1.0624579657782984
4773,2026-08-22T16:15:00Z,Nablus,4,temperature,35.95,38.32,2.3699999999999974,0.06184759916492687,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,9.47999999999999,2.1177308396871712,1.1191223906198067
3207,2026-08-23T00:00:00Z,Nablus,2,aqi,100.0,191.0,91.0,0.47643979057591623,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,364.0,26.721635496089633,3.4054801777876462
3209,2026-08-23T00:30:00Z,Nablus,2,aqi,191.0,102.0,89.0,0.8725490196078431,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,356.0,26.721635496089633,3.330634459594511
