timestamp,sensor_id,status,health_score,missing_count,gap_flag,flatline_flag,jump_flag,noise_flag,possible_drift_flag,suspicious_value_flag,cross_sensor_inconsistency_flag,issue_count,critical_issue_count,minutes_since_last_reading,issues_json,source_row_present,existing_jump_flag,existing_flatline_flag,existing_possible_drift_flag,existing_sampling_gap_flag,existing_suspicious_value_flag
2026-08-06T09:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T09:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T09:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T10:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T10:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T10:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T10:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T11:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T11:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T11:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T11:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T12:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T12:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T12:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T12:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T13:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T13:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T13:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T13:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T14:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T14:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T14:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T14:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T15:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T15:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T15:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T15:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T16:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T16:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T16:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T16:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T17:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T17:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T17:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T17:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T18:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T18:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T18:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T18:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T19:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T19:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T19:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T19:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T20:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T20:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T20:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T20:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T21:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T21:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T21:30:00+00:00,5,Warning,98,0,0,0,1,0,0,0,0,1,0,0.0,"[{""type"":""jump"",""severity"":""warning"",""channel"":""pm25"",""timestamp"":""2026-08-06T21:30:00+00:00"",""evidence"":{""absolute_change"":14.749999999999996,""threshold"":5.29710400000001,""reference_differences"":48,""method"":""max(median+8*MAD, Q3+3*IQR, resolution)""},""message"":""pm25 changed by 14.75, above its causal robust threshold 5.30."",""alert_recommended"":true}]",1,1,0,0,0,0
2026-08-06T21:45:00+00:00,5,Warning,98,0,0,0,1,0,0,0,0,1,0,0.0,"[{""type"":""jump"",""severity"":""warning"",""channel"":""pm25"",""timestamp"":""2026-08-06T21:45:00+00:00"",""evidence"":{""absolute_change"":12.409999999999997,""threshold"":5.6929280000000455,""reference_differences"":49,""method"":""max(median+8*MAD, Q3+3*IQR, resolution)""},""message"":""pm25 changed by 12.41, above its causal robust threshold 5.69."",""alert_recommended"":true}]",1,1,0,0,0,0
2026-08-06T22:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T22:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T22:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T22:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T23:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T23:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T23:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-06T23:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T00:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T00:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T00:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T00:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T01:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T01:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,15.0,[],0,0,0,0,0,0
2026-08-07T01:30:00+00:00,5,Warning,95,0,1,0,0,0,0,0,0,1,0,0.0,"[{""type"":""sampling_gap"",""severity"":""warning"",""channel"":null,""timestamp"":""2026-08-07T01:30:00+00:00"",""evidence"":{""gap_minutes"":30.0,""missed_intervals"":1},""message"":""Sensor missed 1 expected reporting interval(s)."",""alert_recommended"":true}]",1,0,0,0,1,0
2026-08-07T01:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T02:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T02:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T02:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T02:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T03:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T03:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T03:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T03:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T04:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T04:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T04:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T04:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T05:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T05:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T05:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T05:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T06:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T06:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T06:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T06:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T07:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T07:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T07:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T07:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T08:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T08:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T08:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T08:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T09:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T09:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T09:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T09:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T10:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T10:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T10:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T10:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T11:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T11:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T11:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T11:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T12:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T12:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T12:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T12:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T13:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T13:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T13:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T13:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T14:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T14:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T14:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T14:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T15:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T15:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T15:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T15:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T16:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T16:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T16:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T16:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T17:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T17:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T17:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T17:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T18:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T18:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T18:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T18:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T19:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T19:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T19:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T19:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T20:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T20:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T20:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T20:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T21:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T21:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T21:30:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T21:45:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T22:00:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
2026-08-07T22:15:00+00:00,5,Healthy,100,0,0,0,0,0,0,0,0,0,0,0.0,[],1,0,0,0,0,0
